mean\disc\disc_proportion_expert_pred,mean\gen\train/n_updates,mean\disc\disc_loss,mean\disc\disc_acc,mean\gen\train/loss,mean\gen\time/fps,mean\gen\time/time_elapsed,mean\disc\global_step,mean\disc\n_expert,mean\gen\train/learning_rate,mean\gen\train/explained_variance,mean\gen\train/clip_range,mean\gen\time/total_timesteps,mean\disc\n_generated,mean\gen\time/iterations,mean\disc\disc_acc_expert,mean\gen\train/entropy_loss,mean\gen\train/clip_fraction,mean\disc\disc_acc_gen,mean\gen\train/approx_kl,mean\gen\train/policy_gradient_loss,mean\disc\disc_proportion_expert_true,mean\gen\train/value_loss,mean\gen\rollout/ep_rew_mean,mean\gen\rollout/ep_len_mean,mean\gen\rollout/ep_rew_wrapped_mean
0.65,1030.0,0.30513694882392883,0.8500000238418579,24.235393524169922,31977.0,0.0,103.0,60.0,0.0003,0.0006284713745117188,0.2,5150.0,60.0,1.0,1.0,-0.3421697974205017,0.0,0.7000000476837158,0.0012341189431026578,-2.7267574389355786e-05,0.5,50.92050704956055,0.9348125000000002,10.11,-3.64091792024672
0.6583333333333333,1040.0,0.4438267946243286,0.8416666984558105,14.170676231384277,31115.0,0.0,104.0,60.0,0.0003,0.008047699928283691,0.2,5200.0,60.0,1.0,1.0,-0.2740471512079239,0.0,0.6833333969116211,-0.001765994937159121,-0.002024356527545024,0.5,29.26480197906494,0.9253750000000001,11.46,-3.64091792024672
0.5,1050.0,0.24822506308555603,1.0,111.86543273925781,32243.0,0.0,105.0,60.0,0.0003,-3.5643577575683594e-05,0.2,5250.0,60.0,1.0,1.0,-0.28816396594047544,0.007999999821186066,1.0,0.0072397468611598015,-0.004143953059509186,0.5,227.60695190429686,0.9253750000000001,11.46,-4.543334773406387
0.5,1060.0,0.23029963672161102,1.0,218.02386474609375,33456.0,0.0,106.0,60.0,0.0003,0.00010186433792114258,0.2,5300.0,60.0,1.0,1.0,-0.1875254064798355,0.0,1.0,0.0021220683120191097,0.0013638243280585272,0.5,441.11415100097656,0.9253750000000001,11.46,-4.543334773406387
0.5833333333333334,1070.0,0.3181808590888977,0.9166666865348816,100.7345962524414,33082.0,0.0,107.0,60.0,0.0003,-0.0011153221130371094,0.2,5350.0,60.0,1.0,1.0,-0.2618800550699234,0.0,0.8333333730697632,-0.0023384904488921165,-0.0011689013150167683,0.5,204.5943832397461,0.916,12.8,-4.543334773406387
0.5,1080.0,0.25917428731918335,1.0,341.65142822265625,34424.0,0.0,108.0,60.0,0.0003,2.282857894897461e-05,0.2,5400.0,60.0,1.0,1.0,-0.2210003361105919,0.0,1.0,0.0012642621295526624,-0.0011956354340071584,0.5,689.3300415039063,0.916,12.8,-6.494565754756332
0.5,1090.0,0.23293311893939972,1.0,354.4841613769531,34024.0,0.0,109.0,60.0,0.0003,-1.0251998901367188e-05,0.2,5450.0,60.0,1.0,1.0,-0.2469458132982254,0.007999999821186066,1.0,-0.0018148707458749413,-0.005855717823840934,0.5,715.0104125976562,0.916,12.8,-6.494565754756332
0.6166666666666667,1100.0,0.36510470509529114,0.8833333849906921,120.32403564453125,27697.0,0.0,110.0,60.0,0.0003,-0.0011720657348632812,0.2,5500.0,60.0,1.0,1.0,-0.4527641087770462,0.0,0.7666667103767395,-0.002157046692445874,0.00046002148452686244,0.5,243.80477905273438,0.9064375000000001,14.17,-6.494565754756332
0.55,1110.0,0.25589698553085327,0.9500000476837158,214.007080078125,34645.0,0.0,111.0,60.0,0.0003,-0.0001977682113647461,0.2,5550.0,60.0,1.0,1.0,-0.29751403629779816,0.0,0.9000000357627869,0.0045606945641338825,-0.0017873176789152013,0.5,432.64036254882814,0.9064375000000001,14.17,-9.35448228918016
0.6833333333333333,1120.0,0.43101534247398376,0.8166667222976685,98.03541564941406,36495.0,0.0,112.0,60.0,0.0003,0.0012474656105041504,0.2,5600.0,60.0,1.0,1.0,-0.35686110258102416,0.0,0.6333333849906921,0.0029898451175540686,-0.0017905717488034157,0.5,198.81505279541017,0.9064375000000001,14.17,-9.35448228918016
0.575,1130.0,0.28986749053001404,0.9250000715255737,174.2460174560547,35574.0,0.0,113.0,60.0,0.0003,-0.0002067089080810547,0.2,5650.0,60.0,1.0,1.0,-0.3964231491088867,0.0,0.8500000238418579,-0.0010127377463504672,-0.00046120964345757186,0.5,352.0863067626953,0.8968750000000001,15.54,-9.35448228918016
0.5,1140.0,0.16442883014678955,1.0,348.10174560546875,35837.0,0.0,114.0,60.0,0.0003,4.172325134277344e-07,0.2,5700.0,60.0,1.0,1.0,-0.2765174776315689,0.0,1.0,0.0034982822835445404,-0.0026801833303181865,0.5,701.9525695800781,0.8968750000000001,15.54,-11.307193562313914
0.5,1150.0,0.15165291726589203,1.0,377.0191345214844,37559.0,0.0,115.0,60.0,0.0003,-9.5367431640625e-07,0.2,5750.0,60.0,1.0,1.0,-0.2080155774950981,0.0,1.0,-0.003148832358419895,5.341386608783694e-05,0.5,759.991357421875,0.8968750000000001,15.54,-11.307193562313914
0.5666666666666667,1160.0,0.26350462436676025,0.9333333969116211,187.09207153320312,34941.0,0.0,116.0,60.0,0.0003,7.665157318115234e-05,0.2,5800.0,60.0,1.0,1.0,-0.4048852175474167,0.015999999642372132,0.8666667342185974,0.008430561982095242,-0.006813029824290595,0.5,378.09722900390625,0.8873750000000001,16.9,-11.307193562313914
0.5333333333333333,1170.0,0.1982777863740921,0.9666666984558105,270.3343811035156,38922.0,0.0,117.0,60.0,0.0003,0.00023514032363891602,0.2,5850.0,60.0,1.0,1.0,-0.39562650918960574,0.14199999943375588,0.9333333969116211,0.06196485459804535,-0.017737900853157386,0.5,545.5910888671875,0.8873750000000001,16.9,-14.23310121975839
0.5416666666666666,1180.0,0.2221996933221817,0.9583333730697632,210.0631866455078,34911.0,0.0,118.0,60.0,0.0003,0.00037539005279541016,0.2,5900.0,60.0,1.0,1.0,-0.4217464059591293,0.0,0.9166666865348816,-0.001257400494068861,-0.0017632338440744632,0.5,423.9115264892578,0.8778750000000001,18.26,-14.23310121975839
0.5166666666666667,1190.0,0.15905024111270905,0.98333340883255,225.51487731933594,37493.0,0.0,119.0,60.0,0.0003,2.092123031616211e-05,0.2,5950.0,60.0,1.0,1.0,-0.4090850293636322,0.05399999804794788,0.9666666984558105,0.034335892647504807,-0.015296814934467306,0.5,455.5734039306641,0.8778750000000001,18.26,-16.776583209261297
0.5,1200.0,0.133968323469162,1.0,287.030517578125,39215.0,0.0,120.0,60.0,0.0003,-9.5367431640625e-07,0.2,6000.0,60.0,1.0,1.0,-0.488311830163002,0.059999996423721315,1.0,-0.007426373660564423,-0.00854805199708788,0.5,579.0644226074219,0.8778750000000001,18.26,-16.776583209261297
0.7333333333333333,1210.0,0.5793030858039856,0.7666667103767395,123.54280090332031,39903.0,0.0,121.0,60.0,0.0003,0.0007380247116088867,0.2,6050.0,60.0,1.0,1.0,-0.34534324109554293,0.11199999563395976,0.5333333611488342,0.024189773947000504,-0.020253362588584435,0.5,248.3218551635742,0.8683124999999999,19.63,-16.776583209261297
0.55,1220.0,0.22779494524002075,0.9500000476837158,226.78404235839844,39611.0,0.0,122.0,60.0,0.0003,0.000597834587097168,0.2,6100.0,60.0,1.0,1.0,-0.4530355125665665,0.057999996840953826,0.9000000357627869,0.03210034221410751,-0.008335234745405628,0.5,457.9226135253906,0.8683124999999999,19.63,-19.002505203709006
0.7166666666666667,1230.0,0.466653436422348,0.7833333611488342,64.65958404541016,37272.0,0.0,123.0,60.0,0.0003,0.0005857944488525391,0.2,6150.0,60.0,1.0,1.0,-0.3755466967821121,0.1039999969303608,0.5666667222976685,0.016388555988669395,-0.023827540986239626,0.5,130.82805328369142,0.8683124999999999,19.63,-19.002505203709006
0.8666666666666667,1240.0,0.6579686999320984,0.6333333849906921,49.974464416503906,39743.0,0.0,124.0,60.0,0.0003,0.0013455748558044434,0.2,6200.0,60.0,1.0,1.0,-0.20816919207572937,0.06799999624490738,0.2666666805744171,0.015333923511207104,-0.0077621780820191335,0.5,99.92227706909179,0.861625,20.7,-19.002505203709006
0.65,1250.0,0.7444958686828613,0.5166667103767395,78.28483581542969,36099.0,0.0,125.0,60.0,0.0003,0.04224038124084473,0.2,6250.0,60.0,1.0,0.6666666865348816,-0.1332250416278839,0.0,0.36666667461395264,-0.0029031657613813877,-0.0008776580999779072,0.5,158.59255676269532,0.8610624999999998,20.79,-20.044319642558694
0.375,1260.0,0.7369800209999084,0.491666704416275,46.780696868896484,37711.0,0.0,126.0,60.0,0.0003,0.01719754934310913,0.2,6300.0,60.0,1.0,0.36666667461395264,-0.12410260736942291,0.0,0.6166666746139526,0.00016034125292208046,-0.0004673311594217466,0.5,95.98998565673828,0.8613124999999999,20.75,-19.83160522714257
0.0,1270.0,0.8339688777923584,0.5,27.869855880737305,34187.0,0.0,127.0,60.0,0.0003,0.015115499496459961,0.2,6350.0,60.0,1.0,0.0,-0.11014684364199638,0.0,1.0,-0.0017725848592817783,-0.0010104853999216346,0.5,59.78385963439941,0.8616874999999999,20.69,-20.025475235134362
0.0,1280.0,0.828444242477417,0.5,40.71451187133789,36781.0,0.0,128.0,60.0,0.0003,0.016868770122528076,0.2,6400.0,60.0,1.0,0.0,-0.1304509773850441,0.03999999910593033,1.0,0.029639776796102524,-0.010421573258936334,0.5,83.10892257690429,0.8609999999999998,20.8,-20.4620380679518
0.125,1290.0,0.8181912899017334,0.491666704416275,10.959121704101562,40553.0,0.0,129.0,60.0,0.0003,0.13676124811172485,0.2,6450.0,60.0,1.0,0.11666667461395264,-0.0787430688738823,0.0,0.8666667342185974,-0.0009892844827845693,-0.0004925768167595379,0.5,29.918393516540526,0.8611249999999998,20.78,-21.105864938646555
0.3,1300.0,0.7465397119522095,0.46666669845581055,9.187644958496094,40881.0,0.0,130.0,60.0,0.0003,0.024265050888061523,0.2,6500.0,60.0,1.0,0.2666666805744171,-0.07508056238293648,0.0,0.6666666865348816,-0.00036301612271927297,-0.0001494643680343799,0.5,25.33843650817871,0.86125,20.76,-21.455596448406578
0.7583333333333333,1310.0,0.7312512993812561,0.491666704416275,8.722323417663574,39581.0,0.0,131.0,60.0,0.0003,0.13748592138290405,0.2,6550.0,60.0,1.0,0.7500000596046448,-0.07530450746417046,0.0,0.23333334922790527,-0.0001509952562628314,2.5841474121079953e-05,0.5,27.98910846710205,0.86125,20.76,-21.555217853933573
1.0,1320.0,0.7300673723220825,0.5,7.007769584655762,41181.0,0.0,132.0,60.0,0.0003,-0.05138504505157471,0.2,6600.0,60.0,1.0,1.0,-0.0731250949203968,0.0,0.0,4.339217866800027e-06,-6.295441863812811e-07,0.5,22.23081455230713,0.8613124999999999,20.75,-21.369563207253815
1.0,1330.0,0.7702270746231079,0.5,2.342268705368042,39945.0,0.0,133.0,60.0,0.0003,-0.041605472564697266,0.2,6650.0,60.0,1.0,1.0,-0.07358429282903671,0.0,0.0,0.0001151370961451903,-7.350015441218716e-05,0.5,11.659028244018554,0.8613124999999999,20.75,-20.99142184242606
1.0,1340.0,0.766636312007904,0.5,0.5864179134368896,40925.0,0.0,134.0,60.0,0.0003,0.011002302169799805,0.2,6700.0,60.0,1.0,1.0,-0.07691169008612633,0.0,0.0,0.0012941551394760609,-0.0006539128757722778,0.5,1.4112944602966309,0.8613749999999999,20.74,-20.583203211054204
0.6916666666666667,1350.0,0.7083147764205933,0.5416666865348816,0.27452874183654785,40021.0,0.0,135.0,60.0,0.0003,0.08241677284240723,0.2,6750.0,60.0,1.0,0.7333333492279053,-0.0962288461625576,0.0,0.3500000238418579,0.006920146755874157,-0.0038628409174279454,0.5,1.2581340074539185,0.8614999999999999,20.72,-20.27376419529319
0.43333333333333335,1360.0,0.704532265663147,0.5333333611488342,0.16657882928848267,36156.0,0.0,136.0,60.0,0.0003,0.010655641555786133,0.2,6800.0,60.0,1.0,0.46666669845581055,-0.17835449278354645,0.02800000011920929,0.6000000238418579,0.048115525394678116,-0.004480134090641741,0.5,1.5051658570766449,0.8614375,20.73,-20.144483792707323
0.15833333333333333,1370.0,0.5956289768218994,0.6250000596046448,169.395263671875,41395.0,0.0,137.0,60.0,0.0003,0.003658115863800049,0.2,6850.0,60.0,1.0,0.28333336114883423,-0.40073891282081603,0.031999999284744264,0.9666666984558105,0.010681543499231339,0.02087607052549707,0.5,358.7953765869141,0.8591874999999999,21.09,-20.2220604596287
0.008333333333333333,1380.0,0.6288066506385803,0.491666704416275,218.58038330078125,42522.0,0.0,138.0,60.0,0.0003,0.005127906799316406,0.2,6900.0,60.0,1.0,0.0,-0.4421412408351898,0.009999999776482582,0.98333340883255,0.020084509626030922,-0.00933749695541337,0.5,463.9377838134766,0.8576249999999999,21.34,-21.085946280285714
0.10833333333333334,1390.0,0.6826573610305786,0.4583333432674408,28.27813720703125,43284.0,0.0,139.0,60.0,0.0003,0.06836426258087158,0.2,6950.0,60.0,1.0,0.06666667014360428,-0.34668579399585725,0.029999999329447746,0.8500000238418579,-0.003468751907348633,-0.010434674581512792,0.5,61.7440242767334,0.8940625,16.15,-21.588450222462416
0.4,1400.0,0.5963072776794434,0.6000000238418579,61.32477569580078,43591.0,0.0,140.0,60.0,0.0003,0.039047420024871826,0.2,7000.0,60.0,1.0,0.5,-0.2858826041221619,0.021999999508261682,0.7000000476837158,0.0025221037212759256,-0.012902348365634708,0.5,127.2769645690918,0.9203749999999999,12.42,-15.914721835181117
0.9916666666666667,1410.0,0.732177734375,0.5083333849906921,21.11355972290039,41449.0,0.0,141.0,60.0,0.0003,0.006656527519226074,0.2,7050.0,60.0,1.0,1.0,-0.14786473363637925,0.0019999999552965165,0.01666666753590107,-0.004888744093477726,-0.006503778500017177,0.5,42.772470474243164,0.9473124999999999,8.43,-8.843579631969332
0.9666666666666667,1420.0,0.7085041999816895,0.5333333611488342,20.516664505004883,44359.0,0.0,142.0,60.0,0.0003,0.04830789566040039,0.2,7100.0,60.0,1.0,1.0,-0.16709298640489578,0.03599999919533729,0.06666667014360428,0.019155228510499,-0.01126248950511215,0.5,45.45840950012207,0.9464374999999999,8.57,-2.909836684539914
1.0,1430.0,0.7665424346923828,0.5,17.558578491210938,41814.0,0.0,143.0,60.0,0.0003,-0.22411847114562988,0.2,7150.0,60.0,1.0,1.0,-0.10322387367486954,0.0,0.0,-0.0010449409019201994,0.0004678519882727494,0.5,40.419836807250974,0.9464999999999999,8.56,-2.9522984278947115
1.0,1440.0,0.7360016703605652,0.5,11.126818656921387,43116.0,0.0,144.0,60.0,0.0003,-0.03312981128692627,0.2,7200.0,60.0,1.0,1.0,-0.10470715314149856,0.0,0.0,0.00030062199220992625,-0.00014938521093483815,0.5,25.901205825805665,0.9464375000000002,8.57,-2.4968931681662796
1.0,1450.0,0.7031200528144836,0.5,4.006469249725342,38339.0,0.0,145.0,60.0,0.0003,-0.015357136726379395,0.2,7250.0,60.0,1.0,1.0,-0.0983398623764515,0.0,0.0,-0.0002080678823404014,2.8273343497886573e-05,0.5,10.47615327835083,0.9471875,8.45,-1.8232305160164832
0.5666666666666667,1460.0,0.7013732194900513,0.45000001788139343,0.4204033315181732,44153.0,0.0,146.0,60.0,0.0003,0.04174625873565674,0.2,7300.0,60.0,1.0,0.5166667103767395,-0.10136141702532768,0.0,0.38333335518836975,0.0003063106560148299,-4.4098138110726384e-05,0.5,1.7904260873794555,0.9471250000000001,8.46,-0.9064285285770893
0.0,1470.0,0.7128580212593079,0.5,0.3654526472091675,45758.0,0.0,147.0,60.0,0.0003,-0.07167589664459229,0.2,7350.0,60.0,1.0,0.0,-0.09904973804950715,0.0,1.0,-0.00029252050444483757,-0.00013702606913650327,0.5,0.800055742263794,0.9470625000000001,8.47,-0.5565596354752779
0.0,1480.0,0.7374083399772644,0.5,0.6285023093223572,46076.0,0.0,148.0,60.0,0.0003,-0.01125180721282959,0.2,7400.0,60.0,1.0,0.0,-0.09041161760687828,0.0,1.0,0.00044331548269838095,-0.003114626783412078,0.5,1.6126543521881103,0.9470000000000001,8.48,-0.5954363775253296
0.0,1490.0,0.7324605584144592,0.5,0.6179212927818298,45414.0,0.0,149.0,60.0,0.0003,0.011946499347686768,0.2,7450.0,60.0,1.0,0.0,-0.07018700540065766,0.0,1.0,-0.002959032077342272,-0.0012866636301623658,0.5,1.3526074647903443,0.9470000000000001,8.48,-0.9981566119194031
0.0,1500.0,0.7171047329902649,0.5,0.6193128228187561,45466.0,0.0,150.0,60.0,0.0003,0.03485637903213501,0.2,7500.0,60.0,1.0,0.0,-0.05868009775876999,0.0,1.0,-0.0008570003556087613,-0.0004299607113352977,0.5,1.2417876601219178,0.9470000000000001,8.48,-1.610544463172555
0.0,1510.0,0.7037139534950256,0.5,0.6612759232521057,43148.0,0.0,151.0,60.0,0.0003,0.0780254602432251,0.2,7550.0,60.0,1.0,0.0,-0.0628665804862976,0.0,1.0,0.010464191436767578,-0.007123031625057763,0.5,1.6192242741584777,0.9468125,8.51,-2.233724881187081
0.4666666666666667,1520.0,0.6890028119087219,0.5166667103767395,1.0016987323760986,46893.0,0.0,152.0,60.0,0.0003,0.07519477605819702,0.2,7600.0,60.0,1.0,0.4833333492279053,-0.06177188009023667,0.0,0.550000011920929,0.002456235932186246,0.0010552625460551468,0.5,2.735492479801178,0.9468125000000001,8.51,-2.70704870916903
1.0,1530.0,0.7114376425743103,0.5,1.2101596593856812,47812.0,0.0,153.0,60.0,0.0003,-0.020020246505737305,0.2,7650.0,60.0,1.0,1.0,-0.07028408274054528,0.0,0.0,-0.0005043029668740928,-2.8035638649726025e-06,0.5,3.46822350025177,0.9469375,8.49,-2.8612194561958315
1.0,1540.0,0.71692955493927,0.5,0.9026215076446533,44481.0,0.0,154.0,60.0,0.0003,-0.014532208442687988,0.2,7700.0,60.0,1.0,1.0,-0.08133325278759003,0.015999999642372132,0.0,-0.01284037996083498,-0.004459750482813263,0.5,3.1942521929740906,0.9525,7.6,-2.709422510415316
1.0,1550.0,0.7157431840896606,0.5,0.22095002233982086,47386.0,0.0,155.0,60.0,0.0003,-0.03373277187347412,0.2,7750.0,60.0,1.0,1.0,-0.08219715505838394,0.0,0.0,-0.006558570545166731,-0.0006267638058261582,0.5,1.0299392640590668,0.9548750000000001,7.22,-0.2710179554671049
0.975,1560.0,0.6917144060134888,0.5250000357627869,0.24297605454921722,48498.0,0.0,156.0,60.0,0.0003,-0.02495110034942627,0.2,7800.0,60.0,1.0,1.0,-0.06022979393601417,0.0019999999552965165,0.05000000447034836,-0.004680118523538113,0.0005729067308127611,0.5,0.5701660275459289,0.9548750000000001,7.22,0.4814479743689299
0.875,1570.0,0.7042757868766785,0.4750000238418579,0.13634733855724335,50321.0,0.0,157.0,60.0,0.0003,-0.004781365394592285,0.2,7850.0,60.0,1.0,0.8500000238418579,-0.0710120964795351,0.0,0.10000000894069672,-0.005497927311807871,-0.000624128445531813,0.5,0.3278674125671387,0.955625,7.1,0.3703896305710077
0.55,1580.0,0.695022463798523,0.4833333492279053,0.029389332979917526,46751.0,0.0,158.0,60.0,0.0003,-0.0006262063980102539,0.2,7900.0,60.0,1.0,0.5333333611488342,-0.04609700068831444,0.0,0.4333333671092987,-0.0008138560806401074,-0.0007055672254645984,0.5,0.19464322403073311,0.955625,7.1,0.2468174272030592
0.0,1590.0,0.6945189237594604,0.5,0.053422961384058,50090.0,0.0,159.0,60.0,0.0003,0.002260565757751465,0.2,7950.0,60.0,1.0,0.0,-0.045696791633963584,0.0,1.0,7.551193266408518e-05,4.3927191742909597e-05,0.5,0.2977330408990383,0.9556874999999999,7.09,-0.0512233167886734
0.0,1600.0,0.711147665977478,0.5,0.1598881185054779,50308.0,0.0,160.0,60.0,0.0003,0.0020412206649780273,0.2,8000.0,60.0,1.0,0.0,-0.04502156190574169,0.0,1.0,-0.0001500797225162387,-3.5210012671171854e-05,0.5,0.3841602116823196,0.9557499999999999,7.08,-0.3450064604729414
