raw\gen\time/fps,raw\gen\rollout/ep_len_mean,raw\gen\time/time_elapsed,raw\gen\time/total_timesteps,raw\gen\rollout/ep_rew_mean,raw\gen\time/iterations,raw\gen\train/clip_range,raw\gen\train/learning_rate,raw\gen\rollout/ep_rew_wrapped_mean,raw\gen\train/policy_gradient_loss,raw\gen\train/approx_kl,raw\gen\train/explained_variance,raw\gen\train/loss,raw\gen\train/value_loss,raw\gen\train/clip_fraction,raw\gen\train/n_updates,raw\gen\train/entropy_loss
30488,107.15217391304348,0,5000,0.2759510869565217,1,0.2,0.0003,-6.770877285496049,-0.0065729198935441605,0.0061616898,0.0007718801498413086,4.181910514831543,9.074172019958496,0.0,990,-1.6812020540237427
31564,107.15217391304348,0,5050,0.2759510869565217,1,0.2,0.0003,-6.770877285496049,-0.013877855392173188,-0.009953234,0.004300177097320557,0.7377212643623352,1.8116623878479003,0.0,1000,-1.685666799545288
30613,107.93617021276596,0,5100,0.2700797872340425,1,0.2,0.0003,-6.770877285496049,-0.035655529052019116,0.073414855,0.006840884685516357,1.6354193687438965,3.4270419597625734,0.2779999941587448,1010,-1.6683921575546266
31987,106.875,0,5150,0.2778645833333333,1,0.2,0.0003,-6.969720956809978,-0.0050065599451770025,0.002194562,0.02360403537750244,4.827075004577637,11.326857471466065,0.0,1020,-1.6742883324623108
34211,106.875,0,5200,0.2778645833333333,1,0.2,0.0003,-6.851245230219017,-0.010568627403583442,0.0150162745,0.039965271949768066,5.159293174743652,10.95496425628662,0.0,1030,-1.6924415349960327
31818,106.3265306122449,0,5250,0.28239795918367344,1,0.2,0.0003,-6.851245230219017,-0.006444860068150149,-0.010867805,-0.014435410499572754,7.261530876159668,15.912842750549316,0.0,1040,-1.7082746863365172
32367,106.3265306122449,0,5300,0.28239795918367344,1,0.2,0.0003,-7.131544171547403,0.00010396289874914366,0.010008592,-0.02624368667602539,16.6556453704834,35.113570022583005,0.0,1050,-1.7133467316627502
29234,106.3265306122449,0,5350,0.28239795918367344,1,0.2,0.0003,-7.131544171547403,-0.0015436890780691215,-0.0012519503,0.025514602661132812,57.63240051269531,119.07733764648438,0.0,1060,-1.7117818355560304
31276,107.08,0,5400,0.27675,1,0.2,0.0003,-7.131544171547403,-0.0014970688318717506,-0.0015729784,0.04267716407775879,4.989041328430176,11.161423397064208,0.0,1070,-1.7117297530174256
31871,105.94117647058823,0,5450,0.2849264705882353,1,0.2,0.0003,-8.730243896916509,-0.0024498798251733956,0.0015382456,0.03130084276199341,3.840580701828003,8.174785089492797,0.0,1080,-1.7107062101364137
29891,105.94117647058823,0,5500,0.2849264705882353,1,0.2,0.0003,-8.758492206752885,0.0011167161196935283,0.0012118482,-0.005018115043640137,13.099250793457031,26.930889320373534,0.0,1090,-1.7076414346694946
35127,105.92307692307692,0,5550,0.2860576923076923,1,0.2,0.0003,-8.758492206752885,-0.0003049790876538339,-0.0010359883,0.005494236946105957,14.710835456848145,30.648943519592287,0.0,1100,-1.7069339752197266
34759,105.92307692307692,0,5600,0.2860576923076923,1,0.2,0.0003,-9.35536013235553,-0.002259069393272739,-0.00030726433,0.008285582065582275,11.8980712890625,24.494675064086913,0.0,1110,-1.7095064282417298
36218,105.92307692307692,0,5650,0.2860576923076923,1,0.2,0.0003,-9.35536013235553,-0.009167158915661134,0.0014054441,0.00045990943908691406,7.547759056091309,15.244314384460449,0.0,1120,-1.7261991858482362
35401,106.64150943396227,0,5700,0.28066037735849053,1,0.2,0.0003,-9.35536013235553,-0.013318398352712535,-0.008615306,0.005584657192230225,63.78532409667969,131.25591278076172,0.0,1130,-1.7637291312217713
35061,106.64150943396227,0,5750,0.28066037735849053,1,0.2,0.0003,-10.660930028150105,-0.0005956776025122679,-0.002368524,0.0016488432884216309,44.127891540527344,90.35880126953126,0.0,1140,-1.7841563463211059
33913,105.45454545454545,0,5800,0.28818181818181815,1,0.2,0.0003,-10.660930028150105,-0.003079601354576944,0.0004320812,0.0005387663841247559,3.6719577312469482,7.3380838394165036,0.0,1150,-1.7919656753540039
35454,103.96428571428571,0,5850,0.29843749999999997,1,0.2,0.0003,-11.413112726062536,-0.004952709589153592,0.0038848398,5.543231964111328e-06,25.966323852539062,52.16605110168457,0.0,1160,-1.7896474361419679
36651,103.96428571428571,0,5900,0.29843749999999997,1,0.2,0.0003,-11.524311911913433,-0.0009460713637238882,-0.0010841179,0.0006598830223083496,15.813617706298828,32.020494842529295,0.0,1170,-1.7900626897811889
36503,103.96428571428571,0,5950,0.29843749999999997,1,0.2,0.0003,-11.524311911913433,-0.0007532138805544264,-0.0023191404,-0.00037276744842529297,44.70114517211914,91.2114372253418,0.0,1180,-1.7850594639778137
37176,104.66666666666667,0,6000,0.2932017543859649,1,0.2,0.0003,-11.524311911913433,-0.0013428691276935467,-0.0017752814,0.0024425387382507324,13.576476097106934,28.10055465698242,0.0,1190,-1.7826202750205993
37812,103.8103448275862,0,6050,0.2994612068965517,1,0.2,0.0003,-13.06077161084926,-0.0006612487941456635,0.003072474,0.002158939838409424,49.80458068847656,101.22700805664063,0.0,1200,-1.7786133527755736
36965,103.8103448275862,0,6100,0.2994612068965517,1,0.2,0.0003,-13.624919543941987,-0.0015513271976960396,0.0025969148,0.0005537271499633789,39.97357177734375,80.45838317871093,0.0,1210,-1.7770675897598267
37500,103.8103448275862,0,6150,0.2994612068965517,1,0.2,0.0003,-13.624919543941987,-0.002162777714664088,0.00387058,0.00122147798538208,14.0745849609375,28.973583793640138,0.0,1220,-1.776070523262024
35493,104.49152542372882,0,6200,0.29438559322033897,1,0.2,0.0003,-13.624919543941987,-0.00020772635435442054,-0.0028391504,0.001157522201538086,14.411520957946777,29.680567741394043,0.0,1230,-1.777847421169281
39556,104.49152542372882,0,6250,0.29438559322033897,1,0.2,0.0003,-14.51577821443394,-0.0023921737108612896,0.0010763573,-0.00012862682342529297,52.711273193359375,106.38010101318359,0.0,1240,-1.7779937624931335
38703,104.49152542372882,0,6300,0.29438559322033897,1,0.2,0.0003,-14.51577821443394,-0.0007489452143781605,-0.0034419058,0.0003980398178100586,20.361387252807617,41.65910682678223,0.0,1250,-1.7776955604553222
37353,105.15,0,6350,0.2894791666666666,1,0.2,0.0003,-14.51577821443394,-0.0008401763181502986,0.0017948055,0.001212000846862793,32.42852020263672,66.34769668579102,0.0,1260,-1.7771282196044922
35079,105.15,0,6400,0.2894791666666666,1,0.2,0.0003,-16.122598634846508,-0.012168822311330629,0.0052547646,0.00036066770553588867,6.62379264831543,13.389246845245362,0.0,1270,-1.7687750101089477
39815,105.49180327868852,0,6450,0.28821721311475407,1,0.2,0.0003,-16.122598634846508,-0.009980093094520281,0.00782732,0.0001469254493713379,44.70893859863281,90.95342864990235,0.0,1280,-1.7248694896697998
41139,105.49180327868852,0,6500,0.28821721311475407,1,0.2,0.0003,-16.57770899139711,0.00035408746000022975,-0.000117771626,1.8358230590820312e-05,29.34568214416504,58.664955139160156,0.0,1290,-1.6885139346122742
39697,105.49180327868852,0,6550,0.28821721311475407,1,0.2,0.0003,-16.57770899139711,0.00225906258425681,0.0022229839,-0.0002745389938354492,119.66243743896484,240.28721923828124,0.0,1300,-1.6758007526397705
38823,106.11290322580645,0,6600,0.2835685483870967,1,0.2,0.0003,-16.57770899139711,-0.0001410621369878129,0.00018890618,0.00013047456741333008,144.59976196289062,291.6361968994141,0.0,1310,-1.6702329158782958
40060,103.25,0,6650,0.303125,1,0.2,0.0003,-19.17654288638263,-0.0005921087175570605,-0.00093593594,-0.00016939640045166016,30.586891174316406,62.132882308959964,0.0,1320,-1.672330391407013
43226,103.25,0,6700,0.303125,1,0.2,0.0003,-19.12497181125218,-0.010397191777126835,-0.0045322846,-0.00023949146270751953,19.226593017578125,38.72991180419922,0.0,1330,-1.68039470911026
40001,103.25,0,6750,0.303125,1,0.2,0.0003,-19.12497181125218,4.5688980433578054e-05,0.004027982,0.0008091330528259277,5.327240467071533,10.638092422485352,0.0,1340,-1.7049925923347473
42767,103.87692307692308,0,6800,0.29846153846153844,1,0.2,0.0003,-19.12497181125218,-0.0013286647385685412,-0.0016882181,0.00024074316024780273,28.65129280090332,58.15796966552735,0.0,1350,-1.712072765827179
41167,103.87692307692308,0,6850,0.29846153846153844,1,0.2,0.0003,-18.851159498725945,-0.0005391248292578865,-0.0006925583,0.00042694807052612305,11.8904447555542,24.421990394592285,0.0,1360,-1.7097688436508178
42592,104.48484848484848,0,6900,0.29393939393939394,1,0.2,0.0003,-18.851159498725945,0.0011777481915189014,-0.0015546345,0.0005808472633361816,76.90275573730469,153.77576293945313,0.0,1370,-1.705458641052246
41831,103.02985074626865,0,6950,0.30382462686567163,1,0.2,0.0003,-20.22370916091357,-0.00044676040485640555,0.0006677008,0.00018608570098876953,78.63117980957031,158.5116760253906,0.0,1380,-1.705200731754303
41177,103.02985074626865,0,7000,0.30382462686567163,1,0.2,0.0003,-19.871654497765338,-0.0035542725466655156,0.0029512357,6.181001663208008e-05,8.872949600219727,17.99543876647949,0.0,1390,-1.7005775332450868
40484,103.63235294117646,0,7050,0.2993566176470588,1,0.2,0.0003,-19.871654497765338,-0.00298826755967454,-0.0003068185,0.0002028346061706543,10.566228866577148,21.737506294250487,0.0,1400,-1.690977120399475
44100,102.81159420289855,0,7100,0.3052536231884058,1,0.2,0.0003,-20.81706662152839,-0.0012571990208243733,-0.0014027642,0.0002377033233642578,31.086997985839844,63.10566329956055,0.0,1410,-1.6877515316009521
44687,101.85714285714286,0,7150,0.3119642857142857,1,0.2,0.0003,-21.062234074309252,-0.0014558119559666238,-0.002037034,0.0001074075698852539,29.0018367767334,58.74144058227539,0.0,1420,-1.687113094329834
45860,101.85714285714286,0,7200,0.3119642857142857,1,0.2,0.0003,-21.178288989088365,-0.023064161558635554,0.022543136,0.0005295276641845703,12.190207481384277,24.49001979827881,0.13399999625980855,1430,-1.711299180984497
45983,101.6056338028169,0,7250,0.3142605633802817,1,0.2,0.0003,-21.178288989088365,0.004389678882900583,0.012125931,0.0003433823585510254,14.612868309020996,29.673989486694335,0.0,1440,-1.7375627279281616
44512,101.6056338028169,0,7300,0.3142605633802817,1,0.2,0.0003,-21.19691859783841,-0.0061603274439693935,0.00901818,0.00010144710540771484,32.904632568359375,65.83980407714844,0.0,1450,-1.7387202978134155
45673,101.6056338028169,0,7350,0.3142605633802817,1,0.2,0.0003,-21.19691859783841,0.00512787137785935,-0.002695627,0.0005631446838378906,16.82777214050293,33.94105606079101,0.0,1460,-1.7275375962257384
45679,102.19444444444444,0,7400,0.3098958333333333,1,0.2,0.0003,-21.19691859783841,-0.0012221927598876192,-0.00280627,0.0006088614463806152,9.760185241699219,19.66303424835205,0.0,1470,-1.7139744520187379
41093,101.52054794520548,0,7450,0.31481164383561644,1,0.2,0.0003,-21.631436821280253,-0.0009924744268648312,0.0008458209,0.0004857778549194336,22.719247817993164,45.632354736328125,0.0,1480,-1.7208723545074462
40983,101.52054794520548,0,7500,0.31481164383561644,1,0.2,0.0003,-21.7072901397127,-0.00015253931312693149,0.0024230813,0.006622672080993652,8.560404777526855,17.26501598358154,0.0,1490,-1.7141930341720581
47975,101.52054794520548,0,7550,0.31481164383561644,1,0.2,0.0003,-21.7072901397127,-0.00047796129603012717,-0.0013761305,0.0009500980377197266,39.33464431762695,78.96136779785157,0.0,1500,-1.717249596118927
48101,102.0945945945946,0,7600,0.31055743243243245,1,0.2,0.0003,-21.7072901397127,-0.0007612887420108905,0.0015783024,-0.0001424551010131836,114.80154418945312,231.61838989257814,0.0,1510,-1.715465235710144
41446,102.0945945945946,0,7650,0.31055743243243245,1,0.2,0.0003,-22.83118643561328,-0.0011922864639203113,0.0005119467,0.00016939640045166016,150.33132934570312,303.2216278076172,0.0,1520,-1.7139357447624206
47531,102.65333333333334,0,7700,0.30641666666666667,1,0.2,0.0003,-22.83118643561328,-0.0002192548473686884,-0.00032228947,-1.2874603271484375e-05,85.71401977539062,173.64552307128906,0.0,1530,-1.7070859909057616
51203,102.65333333333334,0,7750,0.30641666666666667,1,0.2,0.0003,-24.71209263920784,-0.010813833113992555,0.0089514805,0.00033348798751831055,26.344858169555664,53.13401374816895,0.0,1540,-1.6943093895912171
47561,102.65333333333334,0,7800,0.30641666666666667,1,0.2,0.0003,-24.71209263920784,-0.0028649319764226357,-0.006718366,-4.4345855712890625e-05,54.01033020019531,107.93534469604492,0.0,1550,-1.6499840855598449
52334,102.6842105263158,0,7850,0.3069078947368421,1,0.2,0.0003,-24.71209263920784,-0.005026976905763192,0.0048901173,0.0018210411071777344,15.403326988220215,31.25383071899414,0.0,1560,-1.6227163195610046
50642,102.6842105263158,0,7900,0.3069078947368421,1,0.2,0.0003,-23.847018726954335,0.000825225587584999,0.0033141375,0.0008175969123840332,17.453044891357422,35.709774780273435,0.0,1570,-1.618059802055359
50317,103.22077922077922,0,7950,0.3029220779220779,1,0.2,0.0003,-23.847018726954335,-0.0008748100821478033,0.0027021407,0.005221724510192871,58.376590728759766,116.73654251098633,0.0,1580,-1.6267732620239257
51119,103.22077922077922,0,8000,0.3029220779220779,1,0.2,0.0003,-24.48396944767469,-0.0016049365678336258,-0.0023267816,0.0011028051376342773,27.593650817871094,55.602766799926755,0.0,1590,-1.616090428829193
41488,102.91025641025641,0,8050,0.3055288461538462,1,0.2,0.0003,-24.48396944767469,0.00010427975397035994,-0.0010249662,0.0019032955169677734,41.165428161621094,83.74306182861328,0.0,1600,-1.6279775261878968
47597,102.48101265822785,0,8100,0.3088607594936709,1,0.2,0.0003,-24.830794669496708,-0.0039702828974695235,0.0016819214,-3.4570693969726562e-06,23.39616584777832,47.06454277038574,0.0,1610,-1.6199220418930054
48225,101.675,0,8150,0.31453125000000004,1,0.2,0.0003,-25.3128487968558,-0.0014190715387886854,0.0076201987,0.001286149024963379,58.819950103759766,118.3176055908203,0.0,1620,-1.6160171747207641
47626,101.675,0,8200,0.31453125000000004,1,0.2,0.0003,-25.612578525673598,4.9734114261745785e-05,-0.00039319036,-8.022785186767578e-05,45.10090637207031,91.13275680541992,0.0,1630,-1.611085557937622
50613,101.675,0,8250,0.31453125000000004,1,0.2,0.0003,-25.612578525673598,-0.0038472331872325682,0.0032526515,0.0002624988555908203,4.6559576988220215,9.31528902053833,0.0,1640,-1.5749554872512816
47250,102.19753086419753,0,8300,0.3106481481481482,1,0.2,0.0003,-25.612578525673598,-0.0003688850322077997,-0.011614055,0.0009116530418395996,10.122785568237305,20.476820945739746,0.0,1650,-1.5729152321815492
51863,102.19753086419753,0,8350,0.3106481481481482,1,0.2,0.0003,-25.763399674200716,-0.000962832776996958,0.00043310164,0.0005043148994445801,27.87344741821289,55.88913116455078,0.0,1660,-1.569147562980652
54580,101.95121951219512,0,8400,0.3128048780487805,1,0.2,0.0003,-25.763399674200716,-0.007407868302310838,-0.0019720078,0.0021942853927612305,3.4299533367156982,7.005220556259156,0.0,1670,-1.5415395379066468
52813,101.26506024096386,0,8450,0.31769578313253016,1,0.2,0.0003,-25.479676089363128,-0.00810304455133153,0.012363179,0.00122910737991333,22.68204116821289,45.84346580505371,0.0,1680,-1.4479183316230775
50769,101.26506024096386,0,8500,0.31769578313253016,1,0.2,0.0003,-25.15295807137547,5.478262860556526e-05,0.003435049,0.0014579296112060547,35.938350677490234,71.91269607543946,0.0,1690,-1.3880982041358947
53105,101.77380952380952,0,8550,0.3139136904761905,1,0.2,0.0003,-25.15295807137547,0.0012058379424267685,-0.0013741255,0.004151463508605957,39.71903991699219,80.51482391357422,0.0,1700,-1.4199947834014892
51391,101.77380952380952,0,8600,0.3139136904761905,1,0.2,0.0003,-26.505871924261253,-0.000416566832740628,0.00012916565,0.0023627877235412598,89.30695343017578,180.32360382080077,0.0,1710,-1.4396963119506836
55095,101.77380952380952,0,8650,0.3139136904761905,1,0.2,0.0003,-26.505871924261253,-0.0004930590249955458,-6.000757e-05,-0.00023066997528076172,71.11331939697266,144.38206176757814,0.0,1720,-1.3720007181167602
53674,102.27058823529411,0,8700,0.31022058823529414,1,0.2,0.0003,-26.505871924261253,-0.006978222182718952,0.00333781,-0.0021251440048217773,9.106466293334961,18.544997787475587,0.0,1730,-1.3609972953796388
55733,102.27058823529411,0,8750,0.31022058823529414,1,0.2,0.0003,-27.533551833033563,-0.015468017780221999,0.013036425,0.00048404932022094727,25.30556297302246,50.71424522399902,0.0799999974668026,1740,-1.32601660490036
51775,102.27058823529411,0,8800,0.31022058823529414,1,0.2,0.0003,-27.533551833033563,0.010540119980461959,0.013201139,0.003345787525177002,68.9038314819336,139.03451385498047,0.05399999842047691,1750,-1.365879440307617
55660,102.75581395348837,0,8850,0.3066133720930233,1,0.2,0.0003,-27.533551833033563,-0.003366978801787468,-0.006242552,0.0020676851272583008,143.8555450439453,290.727880859375,0.0,1760,-1.3946399092674255
49470,102.75581395348837,0,8900,0.3066133720930233,1,0.2,0.0003,-28.64698654387233,-0.0014879822168731849,-0.0006594419,-0.0009511709213256836,53.22856521606445,106.50290069580078,0.0,1770,-1.227955198287964
57005,102.75581395348837,0,8950,0.3066133720930233,1,0.2,0.0003,-28.64698654387233,-0.0006861684231338927,-0.0007670498,0.009332239627838135,33.10428237915039,67.34442825317383,0.0,1780,-1.217471981048584
55290,103.22988505747126,0,9000,0.3030890804597701,1,0.2,0.0003,-28.64698654387233,-0.0026678113088710377,0.0024904609,0.02264559268951416,7.900463104248047,17.22708053588867,0.0,1790,-1.225902760028839
51714,103.22988505747126,0,9050,0.3030890804597701,1,0.2,0.0003,-28.203928983074494,-0.004983775551430369,0.008102044,0.017783045768737793,21.539690017700195,48.57657165527344,0.0,1800,-1.2032480835914612
57231,103.22988505747126,0,9100,0.3030890804597701,1,0.2,0.0003,-28.203928983074494,0.0013713109099768416,0.0044371746,0.0004931092262268066,67.97368621826172,136.38146057128907,0.0,1810,-1.2413070559501649
51117,102.5505617977528,0,9150,0.307373595505618,1,0.2,0.0003,-28.203928983074494,-0.0006159796626471703,-0.0005762195,0.001744389533996582,126.66667938232422,259.1124008178711,0.0,1820,-1.262251603603363
58971,102.5505617977528,0,9200,0.307373595505618,1,0.2,0.0003,-29.25360181835595,-0.00136288924812078,0.0015737724,0.0012607574462890625,82.51139068603516,170.77104949951172,0.0,1830,-1.2741584300994873
56060,102.5505617977528,0,9250,0.307373595505618,1,0.2,0.0003,-29.25360181835595,0.0001981286979862773,0.0020984935,0.0002123713493347168,246.6562957763672,503.7001983642578,0.0,1840,-1.2988532662391663
52541,103.0111111111111,0,9300,0.30395833333333333,1,0.2,0.0003,-29.25360181835595,-0.00048400305745701646,-0.000581007,0.006671547889709473,25.119789123535156,51.84336395263672,0.0,1850,-1.2344767689704894
55325,103.0111111111111,0,9350,0.30395833333333333,1,0.2,0.0003,-30.91528524897165,-0.0008183669915016623,0.0018756675,0.0005043148994445801,93.3926010131836,187.41836242675782,0.0,1860,-1.22090322971344
56626,103.0111111111111,0,9400,0.30395833333333333,1,0.2,0.0003,-30.91528524897165,0.00036139153671683745,-0.001005001,0.000987231731414795,30.51130485534668,60.97312126159668,0.0,1870,-1.1380696654319764
56251,103.46153846153847,0,9450,0.30061813186813185,1,0.2,0.0003,-30.91528524897165,-0.0071708675449485785,-0.0010068655,-0.0004221200942993164,14.755062103271484,29.71359004974365,0.0,1880,-1.1775195956230164
57576,103.46153846153847,0,9500,0.30061813186813185,1,0.2,0.0003,-31.029843696689866,0.003702374835498645,-0.007071967,0.0002694129943847656,33.4924430847168,67.01447906494141,0.0,1890,-1.1649480700492858
52473,103.76086956521739,0,9550,0.299320652173913,1,0.2,0.0003,-31.029843696689866,-0.0003424250980678778,-0.00049583433,0.0024092793464660645,50.4532585144043,102.05346298217773,0.0,1900,-1.1708088994026185
48810,103.76086956521739,0,9600,0.299320652173913,1,0.2,0.0003,-32.25376717114578,-0.001409204812021958,0.0011895275,0.00047278404235839844,110.50677490234375,222.28183288574218,0.0,1910,-1.17856764793396
58842,103.76086956521739,0,9650,0.299320652173913,1,0.2,0.0003,-32.25376717114578,-4.0761708820369334e-05,-0.00032528877,0.0027824044227600098,57.29262924194336,115.48155899047852,0.0,1920,-1.151065719127655
51278,104.19354838709677,0,9700,0.2961021505376344,1,0.2,0.0003,-32.25376717114578,-0.0004799789150780498,6.7477224e-05,0.0004474520683288574,22.945877075195312,46.91578407287598,0.0,1930,-1.0822137236595153
57692,104.19354838709677,0,9750,0.2961021505376344,1,0.2,0.0003,-33.02816704268096,-0.0032851413250901016,-0.007400069,0.0006358623504638672,21.36905288696289,43.07555999755859,0.0,1940,-1.1388622403144837
57278,104.19354838709677,0,9800,0.2961021505376344,1,0.2,0.0003,-33.02816704268096,-0.0013133682706396143,-0.0010312032,0.0020651817321777344,50.39235305786133,102.60856552124024,0.0,1950,-1.1956632733345032
48048,104.61702127659575,0,9850,0.29295212765957446,1,0.2,0.0003,-33.02816704268096,-0.0011015269564239815,0.0026625108,-0.0003867149353027344,112.65045166015625,227.95191955566406,0.0,1960,-1.213661801815033
58589,103.94736842105263,0,9900,0.2976973684210526,1,0.2,0.0003,-34.28074297808269,-0.0011790125142141505,0.00046585558,0.00021314620971679688,27.190553665161133,54.65178184509277,0.0,1970,-1.2904654145240784
61801,103.94736842105263,0,9950,0.2976973684210526,1,0.2,0.0003,-34.59719609029983,-0.0020059716391843453,0.002482934,2.09808349609375e-05,60.70234298706055,122.73007888793946,0.0,1980,-1.3439298033714295
57909,103.94736842105263,0,10000,0.2976973684210526,1,0.2,0.0003,-34.59719609029983,-0.00789142526453368,0.00066926953,0.0026050209999084473,18.84836196899414,37.81134452819824,0.005999999865889549,1990,-1.1901754975318908
